Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
75666.31,-2.3203561,-1.2279999,-0.46576816,-0.18030702,0.49527293,-1.3017797,-0.69925207,0.2832868,0.71619576,0.07129461,0.24872226,0.84840643,-0.28933498,-0.5705827,-0.6083486,0.163558,1.1665671,-1.3920965,-0.43812048,0.8707876,0.53108597,-0.048622485,0.6688109,0.5504132,-0.75691223,-1.666672,-0.024061793,0.058260728,92.763695,0
75834.68,-0.9636384,-0.9265331,2.3746066,0.014072083,0.14563031,-0.20644575,-0.16565047,-1.6393899,-0.09389183,-1.1717583,-0.3970308,0.5541615,-0.465748,-0.18814269,1.1793623,-1.2930835,-0.33102518,1.639939,0.9568013,-0.58796406,0.11643693,-0.59537244,-0.003678454,-0.43182933,-0.33007357,-0.7627767,-0.056138147,0.40261868,21.549736,0
75840.39,-0.9151561,1.4849188,-1.7377146,-0.21514916,0.39322978,1.0247568,-1.0620463,-2.0408587,1.0791237,-0.60000527,-0.6118049,-0.7486823,-0.3251594,-1.012029,-0.49358225,-1.0332812,1.2025275,2.1651425,-0.061574876,-0.054701816,0.7503156,-0.40264815,0.22035383,0.08535222,-1.8857974,0.58767325,0.28773546,0.59418756,70.33714,0
76428.34,-0.20110466,-1.0582811,0.20363317,-0.81339043,-0.86198235,-0.41826838,-1.2267687,0.31829122,0.007989309,-0.21963115,-1.8469962,0.1366992,0.9496799,0.8329512,0.65350133,0.05138667,-1.3639971,-1.0581971,1.7188449,-0.89527977,1.839938,0.09711041,-0.2486669,-1.5072346,-0.37064993,-0.96127844,-0.962725,0.48760572,51.724648,0
76618.43,1.112966,-1.3225411,-1.127953,-0.53953516,0.85721034,-0.5736697,-0.050474074,-0.80909926,0.7928471,0.25234583,-0.27859578,1.4904416,-0.7853076,0.84673625,-0.51091266,0.3680867,-1.3883843,0.2567587,-0.53081596,-1.1444038,-0.6372689,-0.42204043,-0.5962587,-0.0005295135,1.0235866,-1.5484482,-1.4251106,-0.7788038,4.4072156,0
77092.234,-0.24506065,-0.48619413,-0.49340135,-0.1768592,-1.1120442,1.1634958,-0.89152944,-1.9891676,-0.48985222,-0.47833276,1.1445934,-0.8313657,1.735023,0.7389459,-0.22398217,-1.7023907,-1.2138017,-0.96040374,1.4071265,1.0367954,-0.9592009,-0.42921746,1.6207646,0.04357733,0.70518035,-0.9090653,-1.3785976,-0.67770976,38.860126,0
77646.07,-1.0308137,0.42022672,0.14141947,0.090800025,0.835377,-0.30620208,-0.7410186,0.5406095,-1.8125883,-0.9357332,0.59883416,0.14516678,-1.3250597,0.5375298,-2.4211779,0.49728736,0.009211693,-0.3093156,0.5931395,-0.554001,-1.0179145,-1.0101577,-1.0998611,1.7989978,-0.08692194,-0.3848333,1.3309338,-0.28859466,67.14375,0
77823.086,-0.05695454,-0.102396704,-2.3253713,0.6047916,1.1861424,1.104495,-0.78119105,2.1200807,0.26835898,-1.1881987,0.020308007,-0.19316068,1.6154302,0.07358911,-0.3019132,-0.819429,1.2023782,1.8034693,-0.03246107,-2.4136124,0.994428,-1.1537838,0.68639225,-1.795003,0.24365273,-0.3455012,-0.982686,-0.70666426,19.60557,0
78429.75,1.0491736,-0.6505636,0.23682612,1.0808562,0.2108646,0.4289654,0.5223602,1.3895602,0.72532403,-1.6511778,-0.99493444,-0.063005015,-1.0165106,-0.5243767,0.091089964,1.279688,-0.6021421,-0.46668854,0.5424423,1.7653562,1.1293676,0.060636897,0.5242283,-0.28088346,-0.8282604,-0.12889291,-0.4995622,-1.4731005,14.94565,0
78502.51,-0.9759588,-0.67421246,1.9029075,-0.29434773,-0.17621306,-0.34284467,-0.23212568,-0.25731787,0.5753473,-0.2349507,0.22687303,-1.6306577,-0.0010132325,-0.8149693,-0.41004962,-0.3519644,-0.4766934,-0.28603747,0.26126438,-0.8020953,-0.53703696,0.3066005,-1.5790133,1.2881172,1.6244386,1.0326064,2.1046326,0.67595196,3.0465302,0
78754.5,-0.9105749,-0.7123371,-0.4534383,-0.4561562,0.40030992,0.47969052,-0.17857197,0.008845307,0.42218667,-1.4696654,1.0128137,1.4107629,-0.4901961,1.2899055,1.756188,-1.1236223,-0.21601796,-0.94252926,0.35595468,-0.24637304,-2.1360135,-1.4281566,-0.8307803,-0.24177149,2.0677626,1.2492545,-0.7342557,0.34640813,45.619762,0
79233.44,0.558549,-0.8795096,0.25980785,0.4376557,-2.8615184,0.3204495,0.5969459,0.8877063,-0.34858698,-1.0005257,0.43071926,-0.7743519,-0.34372866,0.76480424,-1.162466,0.07580456,0.5728281,1.1461893,-0.20687108,1.6409065,-0.67475677,0.7599414,-0.6626906,-0.17134154,0.16482364,2.0054624,0.3423996,-1.3393666,25.803188,0
79235.61,-0.22153611,2.281633,1.0249217,0.6108449,0.30225822,1.0208828,-0.14203961,1.122128,-0.80674624,-0.39390188,0.16673517,1.026072,0.8013572,-0.69330424,-0.5635812,-0.916235,-0.4776253,-3.2632668,-0.7015885,-0.1417421,0.5478542,0.7640476,0.56458414,-0.83325905,2.5906858,-1.6249074,1.0638117,-0.24091671,6.641775,0
79296.98,0.6474847,0.29751107,-0.1639535,-0.43420044,-0.113354,-0.54834557,-0.27825376,-0.34353572,0.55172825,-1.3359174,-0.7969577,-0.62137663,1.4998268,0.03983177,-0.9048726,1.2689451,-0.533417,-0.44279733,-0.33507112,-0.1633366,-0.06672314,0.9746891,-0.36703512,-0.9326054,-0.6801824,-0.8558839,1.0157201,-0.18428582,13.58535,1
79808.69,-0.013646792,0.88675904,-0.5809602,0.7903935,-0.050628114,0.041206066,0.47045034,0.034177717,0.42644742,0.3797522,0.86718184,-0.6255047,1.1905247,-0.30011508,-0.56377697,0.00053020753,-1.3453952,-0.045886096,-1.6831449,-1.228173,0.18034774,0.2998891,-0.085589804,-1.8258538,-1.2510792,0.69848514,-1.3315763,0.18194443,24.177052,0
79968.03,0.7016637,-0.48907748,-2.2757363,0.97958535,0.70653254,-0.06151568,0.6681979,0.3006148,-0.5608991,0.74022305,-3.1319048,1.2131232,-0.40485632,-1.1282107,1.0314131,-0.15167663,-0.57172114,-0.6610773,0.84194833,-1.6348337,-0.5233444,0.6370821,-1.4576473,-0.62921524,-0.70962375,-0.45403123,-0.71335244,-1.0819224,10.274212,0
80518.51,-1.0350782,-0.18595667,0.64099073,1.2916864,-0.07476892,0.7041481,-0.14707349,0.55387634,1.1094242,-0.54942703,0.3828457,0.9938846,0.18425523,0.17765138,1.4780318,0.59180105,1.1774617,0.86354554,-1.2351639,-0.16638626,1.0140891,2.185026,2.3259118,-0.989355,-0.21949026,0.8607865,0.30236396,-1.3539943,20.150167,0
80645.66,-0.012084651,-0.71355397,-0.11316841,1.7783209,-1.1402068,-1.0251791,0.08060778,-0.13307644,-0.8828655,-0.4370273,2.570322,0.20866589,-0.78207785,-0.41549265,-0.7007926,-1.0049474,0.09092601,1.2020273,-0.21764706,0.36280978,0.3431918,-0.3015216,0.07119562,0.11803883,2.3120666,0.20711343,1.9290174,0.5197245,2.459802,0
80759.805,-0.21069002,-2.6517084,-1.0126839,-0.86641616,-0.14140268,1.0169771,-0.78179026,-0.12008525,-0.5835234,0.53742975,-1.5083734,0.76115054,-0.9915503,-0.95253664,-0.72300756,-1.2891537,-0.7398545,-1.4120395,0.64804506,0.30552542,0.58646345,-1.0456915,0.4990009,-0.7876682,-0.28115913,1.5792042,-0.76151067,-1.533962,101.42362,0
81135.484,-1.2158909,-1.3780093,0.1265967,0.01389821,0.06755549,0.46632877,-0.860683,1.3798324,1.6364253,-0.7139951,-0.24136946,-0.2885528,-1.1463009,-1.4791325,-1.1571287,0.40835157,1.236144,2.0934865,0.8393967,-0.48126107,0.15906568,-1.5340599,-0.5406255,-0.47959098,-0.8596558,1.0427161,-0.49361297,-0.2326635,20.472677,0
81401.66,-1.563478,-1.8106186,-0.58368033,0.011277697,0.11493391,-1.316925,0.7691475,1.2095207,0.86858195,-0.7827339,-0.00791099,-0.008367628,-0.4375733,-1.5638036,1.3062854,-1.0996706,-0.5852135,-1.4232588,-1.7746519,0.020257799,0.52436817,1.7556739,-0.65262735,-0.4522054,-0.89845884,1.0610167,0.4195744,-0.3260772,5.36972,0
81815.18,0.68574905,-2.2497838,-0.5284261,-0.09807357,0.16191937,1.2082628,0.44494206,0.47741058,-0.3580093,1.1964985,-0.46258283,-0.6616244,0.24960563,-0.37142614,1.1210045,-1.1000102,1.4199556,1.2886307,-0.091848075,-1.8372099,0.4585717,1.7687873,1.9126847,-0.048165184,1.1400222,-0.4118716,0.61965823,-0.12328432,1.0495373,0
81926.336,-0.3509524,-1.195359,0.6062912,-0.6492629,1.039369,2.2340932,0.45529842,1.719109,0.2873807,0.88418776,1.0363742,0.90406495,-1.9118152,-0.08509497,-0.1059818,0.83675605,1.403607,0.1498277,0.4597447,0.46016702,-0.92807466,-0.92459977,-1.9167216,-0.52852225,0.99730176,-0.09746084,0.680254,0.2527176,69.05905,0
81932.56,-1.0222803,1.3249557,-1.3383824,-1.485562,-1.0860345,1.0018339,0.28085434,-0.38644576,0.15479225,0.60155,0.472451,-0.6934133,-0.0463537,-0.8753008,-1.3960992,0.5250641,0.056011625,-0.5037011,0.05201611,0.16140585,0.3730631,-0.7273208,0.27864707,-1.061786,-0.4854782,-0.30525345,-0.84635586,1.5985706,39.24052,0
82198.01,-0.096178934,-0.044436168,1.0473152,0.09267945,0.17570046,1.4269848,0.046203274,1.6229734,-2.7456138,0.92564464,0.15230037,1.4851563,1.5160251,0.65073943,-1.3066626,-1.2538296,-1.4985496,-0.40936694,1.344075,1.973661,0.7915082,-0.32399103,-1.2115039,0.08576644,-1.8757842,-1.5058922,-0.53204817,-1.5994922,25.863245,0
82573.37,1.1280189,1.2905638,-1.3976861,-0.76835567,1.2899297,0.08537138,0.6964119,0.54251546,-0.90647393,-1.9772787,0.79727256,-0.31583416,1.121911,-0.06554654,0.17062946,-0.61913604,2.2895007,-0.03351279,-0.8218069,0.0074796462,1.1551415,1.2242569,-0.40500116,1.0674832,-1.1285936,1.4717692,0.2155012,0.8765816,56.62087,0
82831.23,-2.2807379,0.41098258,-0.6627014,0.08599348,-1.7346115,-1.6615049,0.9351088,3.2710261,-0.050846618,1.3538356,0.016750708,0.020508563,-0.5851841,0.5768853,0.5493379,-0.9037316,0.38727605,0.20841786,-2.049041,-0.94266933,0.41610715,-1.2873023,-0.6380945,0.12846619,1.7212439,0.7453873,1.2623113,-2.512158,56.434353,0
83097.48,-1.4966387,0.7825588,1.9229462,-0.79404354,0.17964669,-1.8441205,0.911228,-1.1924819,-0.3566115,0.39206213,3.1798644,0.758728,-1.3968729,-0.18291079,-2.0661447,1.7763193,-0.32388702,-0.92015433,0.81032604,-0.050723135,-0.9652505,-1.9666195,-0.9859777,-0.6098204,0.6888079,-0.34502712,-0.23848408,1.3937111,25.363869,0
83338.17,-0.92288643,-0.90089697,1.1273547,-1.0996584,-0.5853785,0.25508204,-0.10077792,-0.68934524,0.24710256,1.0107814,0.15134694,0.023864422,0.4598303,-0.78711766,-0.32130992,0.90601045,0.95612794,-0.23393996,-0.5370861,-0.3277998,-0.8113173,2.1675146,0.03544173,-0.12314641,0.065461375,1.3045925,-0.0223019,-2.0428693,14.804674,0
84090.664,1.4611789,0.52395093,0.09760399,0.23429836,-0.37071037,-0.5919788,1.3869927,0.41879782,1.1294823,0.3871618,0.1952821,-0.2979083,-2.3174284,0.11411757,1.6182959,-0.42084485,0.7023028,-0.7706728,-1.7585406,0.43470788,-0.4351481,0.31237328,-2.5680292,-2.0506327,1.8688332,-0.63036764,-1.0259284,2.4363947,12.175553,0
84423.414,0.282587,0.7287142,-0.94053024,0.15092152,-0.9048075,-0.9145763,0.22846068,0.39723405,-0.3215358,0.048924826,-1.710468,-0.030023448,1.1101542,-1.2626746,-0.21750921,0.5761947,1.3109384,-1.2150495,-0.15851238,0.026892062,0.18946391,0.4544133,-0.3154885,-0.13940275,1.9583262,-1.8381345,1.8632269,-0.38976783,33.285786,0
84790.24,0.76731724,-0.5766473,-0.5292723,0.579282,-0.16955072,-0.06274668,0.6323762,1.9501389,-1.0576547,-0.2753092,-0.54345036,0.8938184,-0.21358746,0.53943855,1.4896381,-1.3561862,-0.6623478,-0.8173117,1.2305579,-1.2599467,-0.1222361,-0.205106,-0.09028997,-0.40035436,-0.0359396,1.0073698,0.15426295,1.2903831,107.38684,0
85040.14,-1.1401609,0.5595404,0.07327531,2.1858637,1.8412557,0.61558527,0.2820879,-0.66837466,0.32485166,0.36714438,1.1473777,-0.6628522,1.8313004,-0.9371492,0.6490461,-0.67264616,0.3184734,-1.1499746,-1.2632526,-1.6357433,-1.1237321,0.46578494,-1.3592765,-0.93346035,-0.01757176,-1.2785603,1.0777547,1.084156,17.75232,0
85357.664,-1.1195359,0.56618774,0.037523232,0.27728954,-1.2644304,-1.4527576,0.24700671,0.9049185,-0.32662332,-0.3117479,-1.3354568,-0.126237,-1.7269654,0.9182325,-1.0842797,0.10486326,-1.1858703,-0.4201549,2.335996,0.2629082,-1.1297201,-1.5142059,1.5132188,-0.7520984,-0.5820467,-0.19577546,0.029897207,-0.4364891,118.12849,0
86524.07,0.44781372,-0.5495526,-0.09087093,0.48508176,-1.16961,-0.44887763,-0.735752,1.162463,-0.1560635,0.8678761,-2.1575572,0.010286727,0.91814625,-0.33845574,-0.2926713,0.45223075,0.6663344,0.4324749,-0.83788157,1.3831146,-2.0985217,-0.84092057,-0.5944584,-0.4102345,-0.2846033,0.20612304,0.08526707,-0.35974923,31.430632,1
86576.53,0.058274332,-1.1227684,-0.030832514,-1.0775614,-1.3019346,1.5098706,0.70135087,0.70464784,-0.2917737,-1.5864567,0.03231547,0.8645852,-0.10050884,1.0625335,-0.12869424,-0.09745912,-0.02294537,0.12071035,0.08701085,0.079347886,-3.119475,0.10515788,-0.23748425,0.9924583,-1.486325,0.38546535,-1.5003089,-0.837159,31.71625,0
87178.09,0.54873884,-1.1841283,-0.21437511,-1.2869074,1.7274183,-1.0752884,2.8452945,-0.9609963,2.2418377,-0.54157585,1.3707445,-0.09984537,-0.33105054,-1.1226232,-0.95251155,0.24801351,0.28100926,1.9743447,-1.2191324,0.81329733,-0.13178182,-2.270891,-0.5922192,1.0920604,-1.4903864,0.84840107,-2.1507618,0.78737015,360.00983,0
87178.92,-0.18767099,0.08650554,-1.4419787,1.5828295,-0.4623397,0.86976117,-0.37479508,1.4077588,-2.2407043,2.0448232,0.042381227,1.8082991,-1.3698435,-0.6777697,-0.969868,0.07833646,-0.14634973,-2.210453,0.04161035,1.0128092,2.3202305,-0.30251762,-0.08156612,-0.92812514,-1.7226589,0.58085144,1.2519052,-0.4234681,145.94267,0
87489.76,0.27814373,0.32700986,-0.5165107,-0.9234798,-0.02563906,-0.48473075,0.07099471,1.2293249,-0.38833392,-0.62608045,-0.3361246,-0.15653858,0.5957479,0.38093495,1.5067686,-0.16357741,-0.2509888,0.46934098,-0.13374782,0.26679185,1.7967795,-0.36416438,1.3081441,-0.5180774,1.084337,0.54989254,0.07805821,-0.81898355,150.55539,0
87839.29,0.15811908,-0.7925258,0.91462404,-1.0439441,-0.40278295,0.5457938,-0.44620526,0.5995845,-0.0036890258,-0.23868373,-1.858488,-0.23768364,0.6761374,1.1704971,-0.9773606,-0.2961456,-0.8682312,0.0064202384,-1.4894938,-0.8144915,-0.97823143,-0.30269024,2.4730158,-0.49258995,-1.5614022,-0.79075176,0.20642813,0.537276,7.7126637,0
88597.24,0.77776736,0.02658534,-1.3683343,-0.039098922,-0.9444229,1.0973275,-0.4880199,0.20434768,-0.7811425,-0.88258094,0.45225412,-0.17103212,1.7851278,1.6666089,1.078436,-0.42626488,0.7904302,0.8156704,2.825827,0.19530809,0.1499033,-0.55108184,0.7456392,0.8095455,1.9499623,0.29424354,-1.2490537,-0.89717644,278.83466,0
88853.6,0.80700827,0.57053703,-0.18955551,-0.090192415,-0.23515065,0.74128175,1.5444494,0.22610801,0.8998258,0.33584568,0.6612751,-1.3166414,1.0080502,0.041366164,-0.4364845,0.23193751,1.489704,0.7164652,-0.49533716,1.2070729,-1.4645795,-0.9958919,1.0879937,0.14550655,-0.7303779,-1.50555,-0.9030642,-0.3289823,18.198513,0
88997.75,-1.619872,0.6181907,-0.81975394,-0.90250653,2.4582436,0.9091596,-0.672971,-0.07873579,0.8132577,-0.7362649,-1.7817324,-1.0367268,-0.5938953,1.8377457,-0.02563933,0.4108156,-0.55666834,-0.16499175,-0.49446255,0.52989054,-1.3121096,-1.8220319,1.7164274,0.092789866,1.7373499,1.5621377,1.062302,0.107105866,15.287119,0
89654.57,-2.2472684,1.5518801,0.11135043,-0.3049732,1.3920709,-1.1515936,-0.47408047,0.64078516,-0.04775462,-0.18561094,1.1345325,-0.5306669,-1.0038626,-0.28966454,0.5618444,0.19835916,0.5535405,0.17265129,0.96903586,0.74824536,-1.1974726,0.14474705,0.24887107,0.53626263,-0.36505434,-1.4025649,1.7401438,-0.6424295,1.505164,0
89968.02,1.0017453,1.2769809,-0.3886332,1.2293757,-0.8529378,1.1136597,-1.5874928,0.031134853,-0.27067375,0.8488665,0.7656955,1.1358298,-1.3684914,1.0987676,-0.59855866,-1.1785971,0.43218362,-0.7440692,1.8142549,-0.46254623,-0.22549869,-0.300124,1.5702509,-0.59641343,-1.5661868,-0.34643984,-0.621274,-0.4915487,29.71194,0
90306.586,1.1877251,-1.0012914,1.4773936,-0.8059936,0.6475741,-0.85269314,-0.75761175,-0.848525,-0.111956835,-0.69876343,1.132316,-0.03312606,1.4732244,-0.942181,0.5679043,-0.99892783,0.008097812,0.61368,1.1264368,-0.20235376,-0.18245961,-1.3752816,0.79240113,1.3638866,1.2837789,-1.3188742,0.6714833,1.5349832,5.473812,0
90500.32,-1.020623,1.6835862,0.50658315,-1.3936725,-0.83152276,0.25954178,-1.7083999,-1.0485916,-0.10478666,0.7886111,0.5835251,-0.4846442,-0.7781743,0.4202005,-2.0464296,0.3988818,-1.5265957,-1.8788761,-1.2011801,-0.11872731,0.25270197,0.062533416,0.14398736,-0.0017446574,1.4018656,-0.73016626,0.19002493,-0.2042352,32.78282,0
91712.74,-1.8598354,-0.53097653,-1.3118032,0.94259363,-1.7763677,0.25824618,0.6318047,-0.7520363,-0.07837303,0.8222293,0.6536827,1.2265347,1.4802299,-2.341693,0.4397074,1.4716733,-1.3015974,0.77682644,0.21390902,-0.051338002,0.6632164,-0.2949502,0.35034102,-0.85591245,-0.906051,0.013428415,-0.12052894,-0.35962695,4.983447,0
92050.15,0.09903482,1.0448728,0.671228,0.4922969,1.0195109,0.48512256,2.7996972,0.22213224,-0.1879991,1.0549561,0.5207209,1.5511771,0.52507204,-1.121591,-2.4685302,0.15241545,-0.78098196,-0.023173444,-1.8813725,1.1679583,-0.33688092,-0.46102396,-1.821417,-0.22964025,-0.33165225,-0.5287581,1.851959,-0.17512514,173.68439,0
92518.85,0.9308382,0.06798662,-0.7746519,-0.6205186,1.1600928,0.33695668,-0.3666788,-0.026955836,0.2524493,0.140541,0.86847234,1.2553824,0.3299029,0.4666768,-0.22684672,-0.41166842,-2.1390047,-0.48706204,0.9017051,-2.3471737,0.036201973,-2.156895,0.29211926,1.2319283,-0.90579593,1.1442462,-0.45320165,0.454455,38.93481,0
92628.266,1.7975945,-0.41214937,-0.5769964,-1.582167,1.0460522,-0.84380996,-1.666758,0.21534379,0.7532121,3.241259,-1.8187578,-0.85309,-0.3068683,-1.3124388,0.854243,0.22434045,1.4080307,-0.2325332,-1.6351881,0.030538304,-1.0938125,0.6827675,-1.5437475,-0.42514214,-0.120526694,0.22690101,1.2407126,-1.0338637,309.7749,0
94887.76,0.5162976,-1.8076968,0.31381902,-0.74462336,-0.46986526,-1.3498675,0.8999997,0.5008131,-1.2302601,1.0545337,-1.5010594,-0.49524862,0.6606729,0.42694962,0.6222953,-1.1368214,0.36770323,-0.15919623,-0.8032013,-0.079496376,-1.344497,-1.2330511,-1.6252692,0.9495578,0.107829146,-0.46290973,0.38142332,0.4272154,5.8847904,0
95552.78,-0.3717167,-0.1715645,-0.4917474,-0.054704435,-0.16677573,0.87234867,-0.72692496,-0.62732095,-1.050664,0.32487762,-0.7360079,1.8137361,-0.015470763,0.90645814,-1.2984105,1.3089432,-0.029961048,1.2973038,-0.003201504,-1.3715011,-1.4989723,0.063270256,0.1928787,-0.62534577,-0.35138306,-0.13358194,-0.016889323,0.25582018,128.89719,0
95654.09,-0.8931306,-1.5593833,0.8928558,1.1656721,0.7497656,0.18583457,1.2993469,1.4656602,-1.748518,-0.8759244,-0.12982017,0.2411397,-0.36921328,-0.5013202,-1.1696644,0.18659414,-2.1902359,3.2334936,0.44500655,0.67176723,0.6492478,-0.8082684,-1.1140786,-0.7656637,-1.8188914,1.2197005,1.3720171,-1.7886554,2.3088398,0
95733.016,0.011451292,0.9672992,-0.7745101,-1.036582,0.39149603,1.1493769,-0.28202906,-0.26771083,0.8663974,-0.09705912,0.38813692,-0.26762706,0.6960048,-0.96895295,-0.68867207,-0.6694572,-1.8238709,1.2198708,-0.26093462,-0.7245002,-0.33790785,-0.3887265,-0.0071137515,0.6595974,-0.58087933,0.9088709,0.2901345,1.7942556,25.78236,0
95827.81,-0.2992647,1.5167927,-0.61894655,-0.08451988,-0.39363748,-0.044732936,-0.6318157,-0.43342698,0.2503233,1.426327,0.32468164,0.71834797,-0.14397211,-0.47418663,0.18621586,-0.16679546,-0.0023413883,-0.5653258,1.5190836,-0.35703266,-1.8711202,1.1522925,0.13843451,-0.87397254,0.70351875,-1.1387709,-0.09642753,1.4608135,9.412628,1
95874.07,-1.0150679,-0.796911,-0.6563709,0.6751447,-1.6190718,-1.4051644,-0.17795755,0.48238623,0.5052675,1.7095346,1.1171058,1.0072991,-0.7983348,-0.9658123,-2.0319333,-0.52703625,1.97049,0.62978184,0.7232396,1.848782,-0.06308895,0.5316182,0.1830496,0.8225402,-0.20889954,-0.6806517,1.3794422,-0.8005629,11.733549,0
95933.78,2.0487556,0.30197075,-0.5656387,-2.3812673,0.113875195,0.96612966,0.75777674,-1.8365102,-1.4294982,1.4783291,1.1484953,-0.5714496,0.59982675,-0.10121356,-0.013223575,1.31167,-0.6986442,0.6733292,0.6447247,1.0099736,-1.2488214,1.1300399,-0.9041214,0.351626,-0.32744062,0.47478983,1.2492622,-1.1224265,10.807111,0
96250.7,1.7851684,-0.7253915,1.0991915,1.0337862,1.0790097,-0.3703706,-0.22742063,-0.79053444,1.7849481,0.7851923,-0.8723851,0.21943995,-0.06398565,0.10209063,0.31142938,-0.2022401,0.863798,-0.9251607,-1.2294009,0.5744869,1.6603788,0.3303855,0.89868236,-0.8735939,-0.93077654,0.35336658,1.2019633,0.2280515,6.7015615,0
96626.52,1.1360487,-0.6284847,0.6287963,-1.1824505,-1.1975883,0.34200346,-0.4967247,0.9810728,-0.6088509,-1.2556602,0.23857611,0.92656004,0.48891002,-0.30601013,-0.2830372,0.15536575,-0.47990242,-1.2607993,1.6993679,0.38077694,-0.5788217,0.3961436,-0.08923524,-0.071442746,-0.6100514,-1.0503815,-3.8878043,-1.4258633,4.429887,0
97618.945,-0.9208504,0.7744947,1.709944,0.3319955,0.6387594,-0.64745945,-0.1988316,-1.7374219,0.16820581,0.48716182,-0.84783155,-1.1602871,-0.45385987,1.6743592,0.52532095,0.5737265,0.05523926,-0.06328093,-0.8030651,-0.16468002,0.681506,-1.781139,0.44107568,-0.5487743,1.4089481,0.7491266,0.44017664,1.364283,11.811667,0
97668.27,0.85501933,-0.038538262,2.2676442,0.24668315,0.3315417,1.6443017,-1.2718552,1.1175742,0.85438466,-1.2414024,-0.18824704,0.012345457,-1.2091213,-0.7194038,0.22372416,-0.7407666,1.2146839,0.8077076,1.7375424,1.9993773,1.088963,-0.317525,-1.1964396,0.34897655,-1.1397773,-0.89087415,0.2121172,-0.46845374,23.086178,0
97760.86,0.6396264,1.739648,-1.030717,1.0845864,0.75014824,-0.8765648,0.3970316,1.5111365,-0.9869798,-1.4874712,0.32179138,-1.1143897,1.7350739,1.3914331,-0.5416543,0.19370946,-0.34595162,-1.6118083,2.022195,0.80216765,-0.95492846,-0.22490893,-0.17832756,1.8877982,0.7208231,1.3038268,-0.034863256,1.621807,81.160866,0
98273.93,0.44254562,-0.48223248,0.070419125,0.55092436,0.8719755,-0.33742976,-1.7867266,-0.36945534,-0.5463244,0.23915869,-3.4087121,-0.98358047,1.5466114,-1.0412393,-1.9361894,0.27443558,-0.6901049,-0.72089785,0.5126565,-0.7495499,0.076047115,1.2236649,1.0972944,-0.3707046,0.047055222,0.52944916,0.60977966,-0.82440335,28.629007,0
98704.43,1.2496653,0.99933636,-1.1762003,-2.3772905,-0.6944652,0.107448705,-0.44412145,0.29181278,0.17917177,0.52319944,2.4112442,-0.5631001,0.88378495,0.07277757,0.13341308,-1.5540788,1.4180706,0.5726517,1.032013,-1.4001023,0.5534679,-0.50622934,0.97017765,0.5337763,0.24481066,-1.1319245,0.26055688,-0.112202086,81.43851,0
98790.03,0.63537115,0.09741341,-0.77760595,-0.78477925,-1.6169595,-1.0921823,0.7593852,1.1190871,2.8574731,0.9033771,0.5664087,0.47711954,-0.38781068,1.1831053,-0.95307535,0.25269648,0.04555782,0.041723613,-3.0829198,0.566838,0.115546174,0.2648595,-0.7972927,0.024440642,-0.7323563,-0.5290767,0.6778074,1.2672126,3.4082117,0
98908.414,0.74001426,0.79577804,-0.6300825,0.13820513,-0.5335195,0.33051953,0.30304828,-0.4667892,0.30112475,0.49713624,-0.5957033,-0.32202262,-0.30031797,1.1313572,-0.5783426,-0.045762066,1.0912051,1.4162736,-0.19500242,-0.05586913,0.36110076,0.22575735,-0.5455582,0.024057703,-0.35177737,-0.5464606,-0.2679618,-0.32323948,11.946481,0
98911.414,0.63690627,-0.44715765,-1.0571549,-0.19497989,0.8891273,1.6119105,0.5903206,0.8677755,1.6063612,0.531586,1.9273697,-0.6484181,1.3823274,-0.4202579,0.47912422,0.12996629,-0.6852489,-1.4113674,1.1021657,-1.4289382,-1.3296294,1.1576751,-0.98868674,-0.16520512,-0.00572018,0.15987672,1.4981806,0.27209175,47.14396,0
98916.15,0.3407914,-0.049558837,-1.0518873,0.47761074,-0.5420039,-0.49046215,-0.06504567,-0.6711488,1.2056731,-0.9846526,-0.34743118,0.051554564,-0.35383004,0.55506974,1.4173334,0.035629712,1.4066743,2.352165,0.92451024,0.42858616,0.5540362,-0.13374408,-0.6564129,-0.85741746,-0.52066696,-0.2039769,0.7789442,1.0926588,30.320646,0
99876.75,-1.7836112,-0.11549888,-0.14428438,0.78936654,-0.69404334,0.39514282,1.1697462,-0.4776023,0.36801004,-0.104976684,0.13251938,-1.1469628,-0.632556,0.4211791,-0.038060125,0.25916988,0.27362728,-1.5379925,-1.2197233,-0.26902717,-0.48616418,0.8277869,-1.3990675,0.33513996,0.3314321,-1.1454889,0.5425266,-0.55604744,7.146265,0
100084.51,0.08362108,-0.8360571,-1.2167184,0.6084517,-1.8213503,-2.7494354,0.9246992,-0.7993365,-0.98919576,-1.5071168,-0.4871158,0.4288032,1.8722347,-0.53993917,0.5540648,1.3373432,0.43478763,-2.0291638,-0.29372203,0.5306649,0.3494512,-1.7048651,-0.13817587,-0.28874174,0.457439,-1.3942591,0.49370524,-1.2617391,61.6136,0
100402.72,-0.556192,0.66208154,0.84212697,-0.21427494,1.7526475,-0.0389292,0.446141,0.3426472,1.0597537,-2.003369,1.6519918,1.1313868,-0.04767768,0.6159499,-1.4444793,-1.1795074,0.13162932,-0.05891278,-2.5363655,0.4417402,0.9199889,-1.6140194,0.6331384,-0.90480006,2.1727066,0.54902333,1.1572813,-1.4587106,10.6171665,0
