TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
2987372,0,12031650,130.9,C,14888.0,181.0,150.0,visa,108.0,debit,207.0,87.0,12.399875,120.28017,yahoo.com,hotmail.com,2.0,37.0,36.0,30.0,27.0,34.0,36.0,12.0,28.0,29.0,1.0,36.0,32.0,32.0,307.0,524.0,49.0,,432.0,38.0,309.0,505.0,294.0,11.0,424.0,62.0,453.0,400.0,107.0,T,T,T,F,F,T,F,T,F,4.0,7.0,6.0,5.0,1.0,6.0,,1.0,3.0,5.0,7.0,3.0,6.0,2.0,3.0,7.0,5.0,5.0,5.0,1.0,5.0,6.0,1.0,3.0,7.0,0.0,5.0,3.0,4.0,2.0,3.0,0.0,6.0,4.0,4.0,6.0,5.0,0.0,3.0,1.0
2987373,0,12059722,66.58,W,5293.0,,185.0,visa,222.0,credit,343.0,87.0,15.513236,,hotmail.com,hotmail.com,18.0,5.0,8.0,26.0,30.0,19.0,31.0,1.0,32.0,1.0,19.0,4.0,33.0,27.0,476.0,594.0,18.0,598.0,328.0,144.0,425.0,442.0,290.0,431.0,270.0,176.0,91.0,272.0,44.0,T,F,F,F,F,T,T,T,T,3.0,4.0,2.0,2.0,2.0,2.0,3.0,7.0,6.0,7.0,0.0,3.0,5.0,1.0,4.0,0.0,7.0,5.0,1.0,0.0,5.0,5.0,5.0,6.0,7.0,3.0,0.0,4.0,5.0,6.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,4.0,7.0,2.0
2987374,0,12079520,26.53,S,14472.0,141.0,150.0,discover,132.0,credit,314.0,87.0,8.948882,63.06291,aol.com,gmail.com,20.0,2.0,3.0,39.0,14.0,6.0,10.0,10.0,34.0,9.0,17.0,14.0,20.0,6.0,273.0,405.0,115.0,8.0,533.0,164.0,209.0,364.0,268.0,45.0,565.0,500.0,583.0,599.0,588.0,F,T,T,F,F,T,F,T,F,3.0,3.0,5.0,5.0,7.0,4.0,,3.0,6.0,7.0,2.0,0.0,0.0,1.0,5.0,6.0,0.0,7.0,4.0,3.0,2.0,2.0,6.0,3.0,0.0,6.0,1.0,2.0,6.0,2.0,6.0,7.0,4.0,3.0,6.0,7.0,0.0,7.0,7.0,5.0
2987375,0,12082844,210.38,W,13815.0,188.0,150.0,discover,238.0,debit,407.0,87.0,22.216684,,yahoo.com,gmail.com,8.0,0.0,18.0,12.0,13.0,12.0,16.0,11.0,7.0,12.0,10.0,10.0,38.0,6.0,269.0,215.0,551.0,465.0,452.0,150.0,504.0,44.0,260.0,367.0,131.0,430.0,514.0,415.0,281.0,F,F,F,T,F,F,F,F,T,6.0,0.0,4.0,5.0,6.0,5.0,7.0,7.0,3.0,1.0,5.0,4.0,4.0,7.0,7.0,2.0,4.0,1.0,6.0,2.0,4.0,2.0,2.0,6.0,5.0,2.0,4.0,2.0,1.0,7.0,0.0,5.0,3.0,7.0,3.0,2.0,1.0,0.0,1.0,3.0
2987376,0,12172862,310.16,W,6037.0,169.0,150.0,mastercard,169.0,credit,195.0,87.0,50.613586,226.05501,anonymous.com,gmail.com,30.0,14.0,21.0,16.0,33.0,9.0,19.0,5.0,30.0,34.0,14.0,36.0,16.0,0.0,35.0,65.0,432.0,472.0,382.0,211.0,38.0,261.0,448.0,195.0,266.0,125.0,416.0,285.0,474.0,T,F,T,T,T,F,F,F,F,6.0,6.0,1.0,7.0,3.0,1.0,,4.0,0.0,3.0,0.0,3.0,7.0,5.0,2.0,7.0,5.0,3.0,6.0,4.0,0.0,7.0,7.0,1.0,2.0,4.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,4.0,5.0,7.0,4.0,7.0,2.0,6.0
2987377,0,12203873,94.07,W,12796.0,512.0,185.0,mastercard,222.0,debit,385.0,87.0,17.515469,100.44518,aol.com,yahoo.com,32.0,7.0,22.0,36.0,6.0,18.0,9.0,30.0,31.0,7.0,16.0,24.0,36.0,37.0,168.0,75.0,430.0,469.0,192.0,364.0,63.0,37.0,118.0,466.0,318.0,404.0,478.0,420.0,150.0,F,F,T,T,T,F,T,F,F,0.0,7.0,7.0,1.0,0.0,7.0,0.0,1.0,5.0,7.0,7.0,7.0,4.0,7.0,6.0,0.0,5.0,3.0,0.0,5.0,1.0,0.0,5.0,2.0,3.0,7.0,3.0,0.0,7.0,5.0,0.0,0.0,3.0,1.0,0.0,7.0,2.0,2.0,1.0,0.0
2987378,0,12227541,159.34,W,5401.0,,150.0,american express,125.0,credit,434.0,87.0,5.107413,166.67297,hotmail.com,hotmail.com,12.0,3.0,26.0,12.0,0.0,18.0,16.0,2.0,0.0,31.0,14.0,14.0,15.0,17.0,484.0,570.0,175.0,159.0,591.0,443.0,474.0,62.0,534.0,74.0,544.0,271.0,464.0,70.0,384.0,F,T,F,T,T,T,T,T,T,5.0,0.0,3.0,2.0,5.0,1.0,,3.0,2.0,5.0,5.0,2.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,0.0,1.0,1.0,1.0,3.0,7.0,5.0,7.0,2.0,2.0,5.0,0.0,7.0,5.0,1.0,7.0,2.0,7.0
2987379,0,12252949,214.04,R,10101.0,,185.0,discover,123.0,debit,270.0,87.0,16.324684,,aol.com,yahoo.com,36.0,9.0,39.0,11.0,26.0,17.0,13.0,23.0,28.0,39.0,36.0,6.0,17.0,26.0,486.0,217.0,375.0,234.0,431.0,563.0,75.0,216.0,537.0,537.0,346.0,448.0,507.0,108.0,531.0,F,T,F,F,F,F,F,F,T,3.0,3.0,4.0,6.0,2.0,7.0,,7.0,2.0,6.0,7.0,6.0,4.0,3.0,0.0,5.0,0.0,5.0,5.0,0.0,3.0,5.0,2.0,3.0,5.0,3.0,6.0,2.0,0.0,3.0,1.0,7.0,3.0,6.0,0.0,1.0,6.0,0.0,6.0,5.0
2987380,0,12277586,189.26,C,14863.0,,150.0,visa,212.0,debit,212.0,87.0,11.1255665,5.4112835,hotmail.com,gmail.com,4.0,38.0,30.0,6.0,36.0,18.0,27.0,26.0,25.0,38.0,21.0,31.0,27.0,5.0,62.0,66.0,,,567.0,421.0,251.0,278.0,107.0,288.0,41.0,148.0,333.0,299.0,402.0,T,T,T,F,F,T,F,F,F,6.0,2.0,2.0,3.0,2.0,2.0,4.0,7.0,5.0,7.0,6.0,3.0,4.0,3.0,5.0,6.0,4.0,0.0,2.0,7.0,5.0,4.0,7.0,6.0,6.0,4.0,7.0,3.0,7.0,7.0,1.0,6.0,7.0,7.0,2.0,0.0,1.0,7.0,5.0,3.0
2987381,0,12309911,107.29,S,4280.0,200.0,150.0,visa,214.0,debit,344.0,87.0,3.0926511,63.91106,hotmail.com,gmail.com,36.0,32.0,1.0,11.0,20.0,36.0,30.0,32.0,38.0,12.0,20.0,26.0,15.0,9.0,11.0,134.0,319.0,39.0,579.0,179.0,168.0,316.0,584.0,311.0,202.0,37.0,374.0,514.0,310.0,F,F,F,T,T,T,F,F,F,6.0,5.0,0.0,5.0,0.0,3.0,0.0,1.0,6.0,0.0,6.0,1.0,3.0,3.0,7.0,0.0,5.0,7.0,3.0,5.0,6.0,4.0,1.0,0.0,3.0,6.0,7.0,1.0,5.0,4.0,3.0,6.0,7.0,0.0,7.0,1.0,0.0,2.0,2.0,0.0
2987382,0,12312647,105.44,C,6862.0,404.0,185.0,mastercard,176.0,credit,354.0,87.0,7.2048717,234.92929,aol.com,yahoo.com,30.0,0.0,3.0,23.0,5.0,38.0,3.0,21.0,1.0,3.0,10.0,34.0,5.0,21.0,498.0,12.0,,384.0,329.0,110.0,412.0,540.0,157.0,342.0,531.0,187.0,281.0,492.0,126.0,F,F,F,T,F,F,T,T,F,5.0,6.0,3.0,5.0,2.0,2.0,7.0,7.0,0.0,4.0,1.0,2.0,7.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,7.0,0.0,7.0,5.0,5.0,6.0,0.0,7.0,3.0,0.0,6.0,1.0,3.0,3.0,5.0,5.0,0.0,2.0,2.0,0.0
2987383,0,12344573,96.7,R,14837.0,564.0,185.0,mastercard,104.0,credit,141.0,87.0,14.13134,109.87248,anonymous.com,hotmail.com,8.0,36.0,0.0,35.0,21.0,19.0,18.0,21.0,38.0,8.0,36.0,17.0,35.0,8.0,104.0,318.0,341.0,475.0,214.0,226.0,7.0,457.0,31.0,21.0,163.0,596.0,374.0,226.0,140.0,F,F,T,T,F,T,T,T,T,5.0,1.0,5.0,7.0,1.0,4.0,1.0,6.0,6.0,4.0,1.0,7.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,6.0,0.0,1.0,4.0,6.0,2.0,2.0,5.0,1.0,6.0,6.0,3.0,3.0,3.0,6.0,5.0,5.0,7.0,1.0,4.0,3.0
2987384,0,12345566,16.33,H,8895.0,,150.0,american express,232.0,debit,348.0,87.0,26.4223,,aol.com,gmail.com,26.0,8.0,15.0,5.0,10.0,38.0,39.0,30.0,22.0,30.0,0.0,5.0,18.0,24.0,344.0,354.0,,478.0,568.0,479.0,214.0,253.0,238.0,186.0,204.0,333.0,228.0,170.0,358.0,F,F,T,T,F,F,T,T,T,1.0,7.0,2.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,2.0,6.0,0.0,7.0,0.0,4.0,1.0,3.0,7.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,7.0,4.0,0.0,6.0,2.0,2.0,7.0,3.0,1.0,4.0,4.0
2987385,1,12360828,118.01,H,17714.0,108.0,150.0,discover,155.0,credit,167.0,87.0,59.959206,,anonymous.com,yahoo.com,12.0,16.0,14.0,27.0,33.0,32.0,34.0,34.0,10.0,7.0,22.0,13.0,37.0,36.0,496.0,227.0,383.0,,599.0,595.0,591.0,200.0,477.0,425.0,90.0,32.0,74.0,578.0,270.0,T,T,T,F,F,T,T,F,F,6.0,1.0,7.0,2.0,4.0,1.0,,1.0,4.0,5.0,1.0,6.0,1.0,6.0,7.0,6.0,3.0,7.0,0.0,4.0,7.0,2.0,5.0,5.0,0.0,6.0,6.0,2.0,2.0,7.0,7.0,6.0,5.0,1.0,6.0,7.0,7.0,6.0,3.0,4.0
2987386,0,12383220,12.29,H,1138.0,251.0,150.0,american express,231.0,credit,350.0,87.0,1.2597594,,anonymous.com,yahoo.com,31.0,13.0,37.0,30.0,24.0,32.0,31.0,8.0,15.0,25.0,6.0,24.0,15.0,12.0,472.0,446.0,565.0,460.0,73.0,235.0,221.0,427.0,506.0,576.0,431.0,585.0,558.0,339.0,27.0,F,F,F,F,T,F,F,T,F,5.0,6.0,6.0,3.0,7.0,4.0,,4.0,6.0,0.0,5.0,5.0,1.0,3.0,3.0,5.0,3.0,6.0,0.0,6.0,1.0,3.0,4.0,1.0,7.0,6.0,3.0,0.0,6.0,3.0,3.0,0.0,1.0,3.0,7.0,2.0,6.0,0.0,3.0,2.0
2987387,0,12411823,22.78,C,13559.0,,185.0,discover,221.0,credit,509.0,87.0,5.924199,216.77899,yahoo.com,gmail.com,6.0,16.0,14.0,35.0,13.0,9.0,29.0,31.0,30.0,14.0,30.0,9.0,38.0,24.0,330.0,288.0,495.0,,383.0,105.0,359.0,165.0,387.0,590.0,83.0,495.0,419.0,70.0,117.0,T,F,F,F,F,T,F,F,T,2.0,5.0,5.0,4.0,1.0,5.0,0.0,3.0,1.0,3.0,0.0,5.0,4.0,1.0,6.0,5.0,5.0,7.0,0.0,7.0,6.0,7.0,4.0,4.0,3.0,6.0,4.0,3.0,2.0,0.0,6.0,4.0,6.0,3.0,4.0,3.0,2.0,3.0,7.0,5.0
2987388,0,12471038,229.05,R,15167.0,,150.0,mastercard,219.0,credit,336.0,87.0,8.388562,,yahoo.com,hotmail.com,9.0,30.0,1.0,30.0,24.0,17.0,0.0,18.0,39.0,30.0,15.0,2.0,24.0,36.0,225.0,575.0,299.0,459.0,361.0,2.0,592.0,530.0,486.0,321.0,220.0,326.0,422.0,134.0,259.0,T,F,T,F,T,F,T,T,T,1.0,1.0,6.0,7.0,0.0,7.0,,0.0,1.0,3.0,3.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,2.0,7.0,4.0,5.0,4.0,1.0,4.0,5.0,3.0,4.0,1.0,4.0,3.0,2.0,5.0,3.0,1.0,6.0,6.0,7.0,4.0,4.0
2987389,0,12511380,137.59,S,16970.0,575.0,150.0,discover,196.0,debit,435.0,87.0,50.1886,77.57799,aol.com,hotmail.com,12.0,28.0,35.0,6.0,26.0,14.0,38.0,3.0,12.0,24.0,11.0,32.0,30.0,35.0,464.0,457.0,,69.0,449.0,46.0,364.0,468.0,156.0,154.0,426.0,444.0,168.0,501.0,107.0,F,F,F,T,F,T,F,F,T,4.0,5.0,6.0,0.0,0.0,6.0,2.0,7.0,7.0,3.0,4.0,4.0,7.0,7.0,5.0,5.0,6.0,7.0,6.0,7.0,2.0,5.0,5.0,1.0,6.0,2.0,2.0,3.0,4.0,6.0,0.0,4.0,4.0,7.0,7.0,6.0,3.0,3.0,6.0,2.0
2987390,0,12539984,280.38,S,3727.0,354.0,150.0,discover,194.0,debit,236.0,87.0,21.758623,119.95928,anonymous.com,yahoo.com,7.0,23.0,10.0,19.0,27.0,3.0,29.0,24.0,39.0,23.0,2.0,21.0,30.0,0.0,416.0,45.0,,146.0,585.0,382.0,452.0,409.0,527.0,286.0,537.0,110.0,462.0,538.0,332.0,F,F,F,T,F,F,T,F,T,2.0,2.0,5.0,1.0,4.0,7.0,6.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,0.0,3.0,7.0,1.0,6.0,1.0,5.0,6.0,0.0,2.0,1.0,7.0,0.0,6.0,2.0,6.0,6.0,7.0,0.0,2.0,4.0,6.0,7.0,2.0
2987391,0,12566838,40.49,H,18124.0,,185.0,discover,174.0,credit,506.0,87.0,10.489614,211.02542,yahoo.com,hotmail.com,13.0,25.0,36.0,38.0,14.0,3.0,35.0,39.0,25.0,31.0,31.0,15.0,8.0,4.0,502.0,164.0,,,151.0,353.0,575.0,149.0,381.0,278.0,132.0,355.0,311.0,545.0,180.0,F,F,F,F,T,F,F,T,T,5.0,2.0,6.0,7.0,6.0,6.0,,0.0,7.0,7.0,3.0,0.0,0.0,7.0,2.0,5.0,2.0,0.0,3.0,0.0,6.0,4.0,3.0,4.0,7.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,1.0,4.0,7.0,0.0,4.0,5.0,2.0,3.0
2987392,0,12578798,15.37,H,7825.0,,150.0,visa,103.0,debit,457.0,87.0,14.662992,166.9754,yahoo.com,hotmail.com,24.0,29.0,30.0,36.0,22.0,24.0,36.0,5.0,7.0,38.0,15.0,22.0,32.0,39.0,308.0,452.0,301.0,205.0,585.0,385.0,370.0,373.0,80.0,238.0,199.0,547.0,45.0,4.0,174.0,T,F,F,T,F,T,F,T,F,3.0,0.0,5.0,4.0,2.0,6.0,7.0,2.0,2.0,7.0,1.0,5.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,5.0,1.0,7.0,3.0,7.0,4.0,2.0,0.0,6.0,4.0,6.0,7.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0
2987393,0,12664147,41.91,S,7125.0,,185.0,discover,154.0,debit,503.0,87.0,22.614325,157.8224,anonymous.com,hotmail.com,25.0,7.0,35.0,24.0,1.0,16.0,10.0,0.0,23.0,14.0,10.0,29.0,37.0,37.0,565.0,322.0,168.0,,385.0,14.0,499.0,492.0,77.0,216.0,70.0,263.0,572.0,493.0,64.0,F,T,T,F,T,T,F,T,F,1.0,5.0,6.0,5.0,0.0,2.0,5.0,6.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,5.0,5.0,6.0,3.0,7.0,5.0,5.0,2.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0,6.0,1.0,7.0,6.0,4.0
2987394,0,12679890,61.08,H,7186.0,457.0,150.0,mastercard,202.0,debit,426.0,87.0,8.028845,21.002354,gmail.com,gmail.com,22.0,15.0,32.0,38.0,16.0,33.0,0.0,36.0,32.0,21.0,33.0,0.0,26.0,12.0,461.0,451.0,,,49.0,262.0,304.0,43.0,160.0,520.0,262.0,23.0,595.0,67.0,301.0,F,F,T,F,T,F,T,T,F,3.0,6.0,0.0,1.0,0.0,7.0,,3.0,4.0,2.0,7.0,0.0,2.0,4.0,6.0,5.0,5.0,1.0,6.0,4.0,7.0,6.0,6.0,2.0,4.0,4.0,6.0,1.0,1.0,4.0,6.0,4.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
2987395,0,12691824,59.55,S,12105.0,585.0,150.0,american express,213.0,credit,385.0,87.0,51.0742,62.45057,gmail.com,gmail.com,7.0,4.0,5.0,26.0,15.0,26.0,26.0,23.0,2.0,25.0,0.0,17.0,37.0,20.0,38.0,201.0,,,306.0,108.0,488.0,106.0,41.0,234.0,599.0,454.0,522.0,485.0,113.0,T,T,F,T,F,T,T,F,F,6.0,4.0,2.0,4.0,4.0,7.0,4.0,3.0,7.0,7.0,3.0,4.0,2.0,5.0,2.0,5.0,1.0,5.0,2.0,1.0,5.0,7.0,5.0,7.0,1.0,3.0,1.0,3.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,5.0,5.0,2.0,1.0,7.0
2987396,0,12698574,190.0,W,12471.0,,150.0,american express,178.0,credit,331.0,87.0,46.825283,145.64052,anonymous.com,yahoo.com,8.0,28.0,25.0,2.0,21.0,3.0,18.0,8.0,3.0,32.0,18.0,10.0,33.0,22.0,176.0,22.0,42.0,66.0,80.0,201.0,385.0,309.0,169.0,17.0,182.0,438.0,284.0,528.0,378.0,F,F,T,T,T,T,T,F,T,6.0,6.0,7.0,2.0,2.0,4.0,7.0,1.0,4.0,7.0,4.0,4.0,7.0,7.0,5.0,6.0,6.0,1.0,7.0,7.0,4.0,7.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,5.0,1.0,0.0,4.0,3.0,5.0,6.0,7.0,2.0,1.0,1.0
2987397,0,12709626,36.69,C,9246.0,552.0,150.0,discover,199.0,credit,508.0,87.0,21.988338,,yahoo.com,gmail.com,36.0,17.0,16.0,36.0,38.0,33.0,0.0,31.0,0.0,19.0,6.0,3.0,26.0,26.0,479.0,470.0,19.0,,573.0,373.0,203.0,215.0,596.0,432.0,155.0,443.0,139.0,216.0,562.0,F,F,T,F,T,F,F,F,F,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,1.0,0.0,4.0,4.0,5.0,0.0,3.0,7.0,4.0,0.0,4.0,5.0
2987398,0,12783044,80.42,W,2236.0,216.0,150.0,american express,103.0,debit,473.0,87.0,73.81586,303.5252,anonymous.com,gmail.com,10.0,25.0,25.0,6.0,38.0,19.0,10.0,15.0,22.0,14.0,5.0,1.0,19.0,30.0,69.0,471.0,69.0,,457.0,165.0,334.0,425.0,144.0,399.0,239.0,389.0,6.0,116.0,547.0,T,F,F,F,T,T,T,F,F,6.0,4.0,0.0,0.0,1.0,0.0,,7.0,3.0,6.0,2.0,0.0,5.0,1.0,5.0,7.0,0.0,3.0,7.0,5.0,3.0,2.0,4.0,0.0,7.0,3.0,6.0,6.0,3.0,4.0,0.0,4.0,2.0,4.0,0.0,3.0,0.0,0.0,6.0,0.0
2987399,0,12796706,18.4,W,18167.0,,185.0,discover,165.0,debit,283.0,87.0,0.56749517,7.1386495,hotmail.com,yahoo.com,4.0,22.0,29.0,15.0,19.0,22.0,39.0,13.0,2.0,33.0,0.0,17.0,34.0,14.0,425.0,383.0,231.0,576.0,542.0,395.0,200.0,240.0,381.0,227.0,537.0,82.0,441.0,428.0,400.0,F,T,F,T,T,F,F,T,T,0.0,6.0,6.0,2.0,7.0,3.0,3.0,7.0,3.0,6.0,5.0,0.0,5.0,4.0,6.0,0.0,1.0,0.0,1.0,4.0,7.0,2.0,3.0,4.0,4.0,2.0,0.0,7.0,7.0,7.0,0.0,0.0,6.0,2.0,2.0,5.0,0.0,0.0,6.0,2.0
2987400,0,12811152,89.6,R,4864.0,,150.0,visa,171.0,credit,137.0,87.0,110.16831,44.634182,aol.com,yahoo.com,18.0,10.0,20.0,9.0,25.0,38.0,14.0,11.0,37.0,38.0,7.0,21.0,7.0,35.0,204.0,242.0,95.0,3.0,361.0,173.0,238.0,597.0,586.0,377.0,328.0,68.0,534.0,41.0,484.0,T,T,F,F,F,F,F,T,T,7.0,3.0,5.0,5.0,2.0,5.0,,0.0,3.0,6.0,3.0,1.0,3.0,2.0,6.0,3.0,6.0,5.0,6.0,7.0,6.0,6.0,1.0,6.0,3.0,3.0,3.0,0.0,6.0,0.0,6.0,4.0,0.0,5.0,7.0,1.0,4.0,7.0,3.0,4.0
2987401,0,12896370,54.79,C,2632.0,,185.0,discover,224.0,debit,101.0,87.0,130.13402,,hotmail.com,gmail.com,0.0,5.0,12.0,28.0,4.0,25.0,10.0,23.0,5.0,22.0,37.0,20.0,22.0,2.0,124.0,5.0,,177.0,238.0,306.0,175.0,179.0,151.0,564.0,365.0,475.0,62.0,347.0,552.0,F,T,F,T,T,T,F,F,T,6.0,4.0,7.0,4.0,5.0,4.0,,4.0,3.0,5.0,3.0,1.0,5.0,1.0,0.0,3.0,2.0,6.0,4.0,5.0,3.0,3.0,4.0,6.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,5.0,4.0,4.0,7.0,7.0,6.0,5.0,6.0
2987402,0,13003795,23.93,R,11394.0,,150.0,american express,143.0,credit,202.0,87.0,5.163023,,aol.com,gmail.com,13.0,38.0,36.0,1.0,19.0,0.0,26.0,5.0,2.0,4.0,17.0,31.0,32.0,1.0,323.0,436.0,,539.0,257.0,275.0,294.0,216.0,417.0,554.0,468.0,513.0,410.0,198.0,409.0,F,F,F,F,T,T,F,T,T,0.0,1.0,0.0,6.0,5.0,7.0,5.0,5.0,6.0,5.0,6.0,1.0,7.0,0.0,6.0,6.0,4.0,4.0,3.0,5.0,2.0,6.0,3.0,5.0,2.0,4.0,6.0,2.0,6.0,0.0,4.0,1.0,6.0,7.0,5.0,7.0,4.0,4.0,0.0,4.0
2987403,0,13010341,42.12,R,8175.0,139.0,150.0,visa,132.0,debit,127.0,87.0,10.0014305,,aol.com,gmail.com,34.0,11.0,26.0,25.0,27.0,7.0,26.0,14.0,10.0,11.0,39.0,18.0,37.0,38.0,559.0,396.0,108.0,,568.0,230.0,208.0,2.0,270.0,473.0,429.0,47.0,16.0,254.0,154.0,T,T,T,T,T,F,F,T,T,5.0,4.0,1.0,6.0,0.0,4.0,7.0,7.0,0.0,5.0,2.0,4.0,5.0,5.0,1.0,0.0,7.0,0.0,4.0,6.0,6.0,6.0,0.0,1.0,4.0,7.0,7.0,4.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,3.0,2.0,6.0,5.0,0.0
2987404,1,13021297,44.59,H,11710.0,133.0,150.0,visa,149.0,debit,193.0,87.0,16.505922,492.07898,yahoo.com,yahoo.com,10.0,4.0,35.0,34.0,27.0,17.0,13.0,12.0,30.0,18.0,10.0,23.0,10.0,7.0,538.0,400.0,,336.0,90.0,75.0,375.0,148.0,171.0,350.0,359.0,348.0,465.0,495.0,300.0,T,F,T,T,F,F,F,T,F,3.0,6.0,4.0,0.0,1.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,6.0,2.0,0.0,7.0,5.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,1.0,4.0,2.0,4.0,2.0,3.0,7.0
2987405,0,13093479,40.56,S,16234.0,524.0,150.0,mastercard,123.0,debit,148.0,87.0,3.4792037,,aol.com,hotmail.com,28.0,12.0,9.0,31.0,38.0,1.0,33.0,2.0,36.0,28.0,30.0,32.0,3.0,39.0,242.0,102.0,,,530.0,345.0,221.0,141.0,570.0,16.0,336.0,300.0,16.0,595.0,514.0,F,T,T,T,F,F,F,F,F,7.0,6.0,1.0,0.0,7.0,6.0,0.0,6.0,4.0,7.0,5.0,0.0,6.0,1.0,5.0,3.0,0.0,3.0,4.0,5.0,2.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,6.0,7.0,6.0,5.0,1.0,3.0,6.0,2.0
2987406,0,13223729,383.17,S,2693.0,,185.0,american express,178.0,credit,531.0,87.0,28.188377,104.92665,anonymous.com,yahoo.com,19.0,36.0,33.0,12.0,18.0,6.0,23.0,30.0,10.0,26.0,3.0,26.0,13.0,11.0,2.0,438.0,472.0,457.0,253.0,594.0,294.0,457.0,394.0,307.0,319.0,210.0,585.0,241.0,400.0,F,F,F,T,T,F,F,F,F,1.0,2.0,4.0,2.0,7.0,7.0,,0.0,6.0,5.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,2.0,6.0,4.0,6.0,5.0,0.0,6.0,0.0,7.0,1.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,3.0,7.0,7.0,2.0
2987407,0,13237060,48.99,C,5942.0,406.0,150.0,discover,189.0,credit,141.0,87.0,7.164823,108.25007,gmail.com,gmail.com,14.0,10.0,12.0,35.0,36.0,31.0,6.0,0.0,20.0,32.0,4.0,36.0,34.0,14.0,532.0,434.0,219.0,,354.0,386.0,84.0,202.0,263.0,491.0,108.0,387.0,102.0,174.0,217.0,F,F,F,T,T,T,F,T,T,7.0,4.0,2.0,7.0,3.0,4.0,4.0,0.0,5.0,4.0,5.0,5.0,0.0,7.0,2.0,3.0,7.0,7.0,6.0,6.0,2.0,1.0,1.0,5.0,7.0,1.0,6.0,3.0,7.0,6.0,0.0,1.0,4.0,6.0,0.0,5.0,7.0,1.0,4.0,0.0
2987408,0,13254012,41.75,C,9988.0,,185.0,american express,212.0,debit,375.0,87.0,29.676819,,gmail.com,yahoo.com,26.0,39.0,18.0,14.0,39.0,5.0,12.0,38.0,30.0,1.0,0.0,8.0,20.0,1.0,538.0,514.0,24.0,577.0,400.0,447.0,231.0,122.0,487.0,506.0,248.0,548.0,240.0,500.0,101.0,T,F,F,T,F,T,F,F,F,6.0,4.0,1.0,3.0,1.0,4.0,,3.0,3.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,4.0,6.0,7.0,1.0,6.0,4.0,4.0,1.0,6.0,7.0,7.0,6.0,0.0,0.0,5.0,4.0,0.0,6.0,4.0,0.0,5.0,1.0,4.0,5.0
2987409,1,13280545,5.43,H,14707.0,,185.0,american express,236.0,credit,254.0,87.0,22.794905,23.724789,yahoo.com,gmail.com,23.0,18.0,34.0,27.0,22.0,6.0,33.0,3.0,31.0,18.0,35.0,31.0,2.0,37.0,363.0,340.0,256.0,224.0,49.0,482.0,213.0,188.0,540.0,463.0,508.0,493.0,416.0,247.0,86.0,F,F,F,F,T,F,F,T,T,2.0,7.0,6.0,7.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,6.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,7.0,1.0,6.0,5.0,2.0,1.0,2.0,4.0,1.0,3.0,7.0,6.0,7.0,7.0,6.0,2.0,0.0,4.0,7.0,3.0
